OSEBuildingID,CouncilDistrictCode,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),NumberofFloors,YearBuilt,Longitude,BuildingType,PrimaryPropertyType,Neighborhood,DefaultData,Latitude,ComplianceStatus,NumberofBuildings,TotalGHGEmissions,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,LargestPropertyUseType,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
20316,6.0,39319.0,4266.5,35052.5,4.0,1988.0,-122.39485955,Multifamily LR (1-4),Low-Rise Multifamily,BALLARD,No,47.66927205500001,Compliant,1.0,6.455,"Multifamily Housing, Parking",30786.0,Multifamily Housing,71.5,1.0000196467354923,0.0,0.0,0.0,925726.3125
20320,1.0,41443.0,0.0,41443.0,4.0,1984.0,-122.38712319999999,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.57605703,Compliant,1.0,10.754999999999999,Multifamily Housing,41443.0,Multifamily Housing,19.0,1.0000198488071799,0.0,0.0,0.0,1542913.875
20321,5.0,130680.0,0.0,130680.0,3.0,1975.0,-122.31066175,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.729954645,Compliant,1.0,24.340000000000003,Multifamily Housing,130709.0,Multifamily Housing,37.5,1.000020333588267,0.0,0.0,0.0,3491759.5
20323,3.0,115775.0,31535.0,84240.0,15.0,1982.0,-122.32656193,NonResidential,Residence Hall,EAST,No,47.608108744999996,Compliant,0.5,20.125,"Office, Residence Hall/Dormitory",150000.0,Residence Hall/Dormitory,93.5,1.0000206496447503,0.0,0.0,0.0,2887458.875
20324,4.0,31386.0,0.0,31386.0,2.0,2000.0,-122.29868435,NonResidential,Worship Facility,NORTHEAST,No,47.687573064999995,Compliant,1.0,23.42,Worship Facility,30000.0,Worship Facility,55.0,0.6692088912067037,0.3308048170801218,0.0,0.0,1053195.0625
20325,4.0,21500.0,0.0,21500.0,3.0,1989.0,-122.30014095000001,Campus,K-12 School,NORTHEAST,No,47.68699226,Compliant,3.0,191.54500000000002,K-12 School,96154.0,K-12 School,47.5,0.5049050235398169,0.49510517191086406,0.0,0.0,6424434.0
20330,3.0,140778.0,22100.0,118678.0,5.0,1989.0,-122.32383275,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.612465365,Compliant,1.0,19.47,"Multifamily Housing, Parking",96578.0,Multifamily Housing,83.0,1.0000203188993064,0.0,0.0,0.0,2792966.25
20340,4.0,30834.0,0.0,30834.0,4.0,1961.0,-122.2855601,Multifamily LR (1-4),Low-Rise Multifamily,NORTHEAST,No,47.660930535000006,Compliant,2.5,4.35,Multifamily Housing,28876.0,Multifamily Housing,96.5,1.0000216376668505,0.0,0.0,0.0,623912.0
20343,7.0,21536.0,0.0,21536.0,5.0,2002.0,-122.3644271,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.624787695,Compliant,1.0,3.395,Multifamily Housing,21536.0,Multifamily Housing,,1.0000219755289552,0.0,0.0,0.0,487046.29689999996
20350,5.0,47873.0,6650.5,41222.5,4.0,1988.0,-122.33456120000001,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.703917419999996,Compliant,1.5,6.984999999999999,Multifamily Housing,47873.0,Multifamily Housing,34.0,1.000020513617332,0.0,0.0,0.0,1002382.9375
20360,1.0,39581.0,0.0,39581.0,4.0,1985.0,-122.3868161,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.541924075,Compliant,1.0,5.91,Multifamily Housing,39581.0,Multifamily Housing,86.5,1.0000203430906462,0.0,0.0,0.0,847953.75
20361,7.0,23177.0,0.0,23177.0,4.0,1989.0,-122.37353315,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.637896945,Compliant,1.0,3.29,Multifamily Housing,22482.0,Multifamily Housing,,1.0000197215475712,0.0,0.0,0.0,471405.70314999996
20362,7.0,54360.0,0.0,54360.0,5.0,1991.0,-122.343079,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.632795155,Compliant,1.0,10.535,Multifamily Housing,45319.0,Multifamily Housing,79.5,1.0000203550887308,0.0,0.0,0.0,1510678.75
20367,1.0,70207.0,0.0,70207.0,3.0,1990.0,-122.3752674,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.58169426,Non-Compliant,1.0,5.04,Multifamily Housing,71273.0,Multifamily Housing,99.5,1.0000204846282745,0.0,0.0,0.0,723103.1875
20369,4.0,84116.0,13248.5,70867.5,2.0,2012.0,-122.33197695,NonResidential,Small- and Mid-Sized Office,LAKE UNION,No,47.6478824,Compliant,1.0,18.13,Office,55000.0,Office,75.5,0.9855587038302226,0.014459254378340274,0.0,0.0,2373566.375
20372,7.0,104000.0,0.0,104000.0,9.0,1925.0,-122.34036487,NonResidential,Hotel,DOWNTOWN,No,47.61344192,Compliant,1.0,335.995,"Hotel, Restaurant",96000.0,Hotel,8.5,0.4957770492431199,0.1103057140305289,0.39392747749646184,0.0,8458836.5
20376,2.0,55206.0,0.0,55206.0,1.0,1971.0,-122.30290250000002,SPS-District K-12,K-12 School,GREATER DUWAMISH,Yes,47.574201185,Error - Correct Default Data,1.0,53.46,K-12 School,55206.0,K-12 School,78.0,0.6162031393162621,0.38380920956431186,0.0,0.0,2166188.25
20377,2.0,78374.0,0.0,78374.0,3.0,1981.0,-122.29547435,NonResidential,Senior Care Community,SOUTHEAST,No,47.571777365,Compliant,1.0,23.325,"Parking, Senior Care Community",58665.0,Senior Care Community,97.5,1.000020806902124,0.0,0.0,0.0,3346245.375
20383,1.0,121037.0,19652.5,101384.5,4.0,1992.0,-122.37178159999999,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.56873707,Compliant,1.0,16.545,"Multifamily Housing, Parking",81732.0,Multifamily Housing,85.0,1.0000205906591186,0.0,0.0,0.0,2373649.125
20387,6.0,38784.0,0.0,38784.0,2.0,2007.0,-122.36688570000001,NonResidential,Mixed Use Property,BALLARD,No,47.65750842,Compliant,1.0,27.855,"Non-Refrigerated Warehouse, Office",16826.0,Non-Refrigerated Warehouse,,0.7924474978415939,0.2075660908169405,0.0,0.0,1683389.125
20389,7.0,26568.0,0.0,26568.0,4.0,1984.0,-122.36988819999999,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.653464244999995,Compliant,1.0,3.95,"Multifamily Housing, Parking",26568.0,Multifamily Housing,98.5,1.0000202017057525,0.0,0.0,0.0,566165.0625
20390,6.0,182494.0,0.0,182494.0,6.0,2007.0,-122.3826672,Multifamily MR (5-9),Mid-Rise Multifamily,BALLARD,No,47.667645935,Compliant,1.0,127.39500000000001,"Multifamily Housing, Retail Store",165553.0,Multifamily Housing,93.5,0.6234340904024431,0.3765790003500104,0.0,0.0,5232701.5
20391,6.0,113462.0,0.0,113462.0,6.0,2007.0,-122.38312404999999,Multifamily MR (5-9),Mid-Rise Multifamily,BALLARD,No,47.66799295,Compliant,1.0,42.295,Multifamily Housing,111206.0,Multifamily Housing,97.0,0.8121118159556564,0.18790514739790706,0.0,0.0,2704359.125
20393,2.0,41790.0,0.0,41790.0,2.0,1969.0,-122.330425465,NonResidential,Other,GREATER DUWAMISH,No,47.573936634999995,Compliant,1.0,28.615,"Office, Social/Meeting Hall",21790.0,Social/Meeting Hall,,0.8374416411754427,0.16257454239070213,0.0,0.0,1977314.5
20395,7.0,39960.0,0.0,39960.0,5.0,1900.0,-122.336409075,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.605411950000004,Compliant,1.0,39.855,"Office, Other",36396.0,Office,79.5,0.7096410414585316,0.29037314122231966,0.0,0.0,1956611.75
20397,7.0,36240.0,0.0,36240.0,11.0,1926.0,-122.33450658500001,NonResidential,Hotel,DOWNTOWN,No,47.60719958999999,Compliant,1.0,117.16,Hotel,36240.0,Hotel,97.5,0.22573164966143436,0.25363010300605665,0.5206431972519933,0.0,2121246.625
20398,7.0,39320.0,6960.0,32360.0,3.0,1922.0,-122.332038295,NonResidential,Other,DOWNTOWN,No,47.6078539,Compliant,1.0,140.515,Social/Meeting Hall,39320.0,Social/Meeting Hall,,0.32373701554681844,0.30318641021185655,0.3730833282922663,0.0,2979693.25
20401,7.0,41452.0,0.0,41452.0,5.0,1907.0,-122.33034237499999,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,No,47.606418915000006,Compliant,1.0,61.495,Multifamily Housing,41452.0,Multifamily Housing,99.0,0.31194910264681003,0.688057744403697,0.0,0.0,1588275.125
20402,7.0,41536.0,0.0,41536.0,5.0,1908.0,-122.331264335,NonResidential,Other,DOWNTOWN,No,47.60536809,Compliant,1.0,13.105,Performing Arts,41536.0,Performing Arts,,1.0000114386070011,0.0,0.0,0.0,1879599.5
20403,7.0,45320.0,0.0,45320.0,3.0,1916.0,-122.33245038500002,Multifamily LR (1-4),Low-Rise Multifamily,DOWNTOWN,No,47.605078844999994,Compliant,0.5,144.41,Multifamily Housing,45320.0,Multifamily Housing,46.5,0.30717078741428944,0.6928353804193392,0.0,0.0,3708757.625
20406,7.0,35820.0,0.0,35820.0,6.0,1909.0,-122.328960725,NonResidential,Hotel,DOWNTOWN,No,47.602159525,Compliant,1.0,134.59500000000003,Hotel,35820.0,Hotel,92.5,0.296808011694288,0.7031982846893767,0.0,0.0,3414658.5
20407,6.0,42984.0,3700.0,39284.0,4.0,2003.0,-122.36111272,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.69077045,Compliant,1.0,15.96,"Multifamily Housing, Office, Parking",32063.0,Multifamily Housing,,0.8739827596932274,0.12603517120350075,0.0,0.0,1247846.125
20415,1.0,33462.0,0.0,33462.0,2.0,1922.0,-122.38511924,NonResidential,K-12 School,SOUTHWEST,No,47.565136445,Compliant,1.0,158.755,K-12 School,57896.0,K-12 School,82.5,0.16545528436362594,0.8345482246407299,0.0,0.0,3491018.75
20419,1.0,49744.0,0.0,49744.0,3.0,1965.0,-122.38455863,NonResidential,K-12 School,SOUTHWEST,No,47.565032665000004,Compliant,1.0,80.89500000000001,K-12 School,49744.0,K-12 School,98.5,0.2390979897749461,0.7609068217091562,0.0,0.0,1922483.75
20425,1.0,37816.0,0.0,37816.0,2.0,1923.0,-122.38501576499999,NonResidential,Worship Facility,SOUTHWEST,No,47.56338281,Compliant,1.0,42.975,"K-12 School, Worship Facility",19407.0,Worship Facility,59.0,0.49397965405078603,0.5060307515507433,0.0,0.0,1417505.75
20427,1.0,23315.0,0.0,23315.0,2.0,1926.0,-122.38643153000001,NonResidential,Mixed Use Property,SOUTHWEST,No,47.562205039999995,Compliant,0.5,33.545,"Office, Restaurant, Retail Store",7758.0,Office,,0.613893675701502,0.386119392185339,0.0,0.0,1353508.8125
20428,1.0,20700.0,0.0,20700.0,2.0,1930.0,-122.38638153,NonResidential,Mixed Use Property,SOUTHWEST,No,47.56147383,Compliant,1.0,185.01,"Non-Refrigerated Warehouse, Office, Other - Recreation, Restaurant",6900.0,Non-Refrigerated Warehouse,,0.19474543372447597,0.8052586207616161,0.0,0.0,4192886.5
20430,1.0,82876.0,18274.0,64602.0,9.0,1979.0,-122.38581831500001,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,No,47.561482635,Compliant,1.0,70.67,"Multifamily Housing, Parking",64602.0,Multifamily Housing,70.5,0.6806805592370276,0.3193349515770812,0.0,0.0,3255793.0
20432,1.0,232345.5,69000.0,163345.5,7.0,2008.0,-122.38532839,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,Yes,47.56148272,Error - Correct Default Data,1.0,182.83499999999998,"Multifamily Housing, Office, Retail Store, Supermarket/Grocery Store",116160.0,Multifamily Housing,31.0,0.8699291245041291,0.13008861494760263,0.0,0.0,14092882.0
20433,1.0,41521.0,13124.0,28397.0,1.0,1948.0,-122.38204034,NonResidential,Other,SOUTHWEST,No,47.56271352,Compliant,1.0,97.675,"Other - Recreation, Parking, Restaurant",26241.0,Other - Recreation,,0.5151712955063767,0.4848395186038743,0.0,0.0,3328984.0
20435,1.0,25762.0,0.0,25762.0,2.0,1946.0,-122.38099646999999,NonResidential,Supermarket / Grocery Store,SOUTHWEST,No,47.562159675000004,Compliant,1.0,14.83,Supermarket/Grocery Store,25762.0,Supermarket/Grocery Store,100.0,1.0000228299614773,0.0,0.0,0.0,2127138.9375
20437,1.0,213016.0,23393.0,189623.0,7.0,2010.0,-122.379684855,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHWEST,No,47.561316039999994,Compliant,1.0,121.44,"Multifamily Housing, Parking",127364.0,Multifamily Housing,95.5,0.6212434356708451,0.37876919687081373,0.0,0.0,4967329.75
20439,1.0,33334.0,0.0,33334.0,1.0,1984.0,-122.37830527,NonResidential,Other,SOUTHWEST,No,47.56237143,Compliant,1.0,212.47500000000002,"Fitness Center/Health Club/Gym, Swimming Pool",50000.0,Fitness Center/Health Club/Gym,,0.41398296238919824,0.5860258810629317,0.0,0.0,6247560.25
20440,1.0,43387.0,0.0,43387.0,3.0,1981.0,-122.378478285,NonResidential,Small- and Mid-Sized Office,SOUTHWEST,No,47.5618578,Compliant,1.0,33.315,Office,45000.0,Office,61.0,0.8787767127823837,0.12124139054689403,0.0,0.0,2651446.0
20441,1.0,23983.0,0.0,23983.0,2.0,1960.0,-122.3769542,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.56261085,Compliant,1.0,6.58,Multifamily Housing,26366.5,Multifamily Housing,25.0,1.0000213780248333,0.0,0.0,0.0,944310.8125
20444,1.0,29351.0,1730.0,27621.0,4.0,1963.0,-122.37663055,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.562307829999995,Compliant,1.0,4.445,"Multifamily Housing, Parking",25891.0,Multifamily Housing,76.0,1.0000214143853607,0.0,0.0,0.0,637713.84375
20445,1.0,106976.0,20986.0,85990.0,7.0,2003.0,-122.37664798,Multifamily MR (5-9),Mixed Use Property,SOUTHWEST,No,47.56179399,Compliant,1.0,73.72,"Multifamily Housing, Parking, Senior Care Community",52514.0,Multifamily Housing,38.5,0.7806711902024358,0.21934463311154226,0.0,0.0,4313255.75
20447,3.0,25475.0,0.0,25475.0,3.0,1920.0,-122.302245035,Multifamily LR (1-4),Low-Rise Multifamily,Central,No,47.621231805,Compliant,1.0,49.47,Multifamily Housing,25475.0,Multifamily Housing,85.5,0.18370826300124407,0.8162954587208576,0.0,0.0,1108357.875
20452,3.0,40779.0,0.0,40779.0,3.0,1968.0,-122.30278791,Multifamily LR (1-4),Low-Rise Multifamily,Central,No,47.619647369999996,Compliant,1.0,8.629999999999999,"Multifamily Housing, Parking",38212.0,Multifamily Housing,65.5,1.000020652819986,0.0,0.0,0.0,1237724.4375
20456,7.0,38328.0,0.0,38328.0,3.0,1965.0,-122.36132656000001,Multifamily LR (1-4),Low-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.64454452,Compliant,1.0,7.41,"Multifamily Housing, Parking",30810.0,Multifamily Housing,73.0,1.0000200439073252,0.0,0.0,0.0,1063290.6875
20472,5.0,193691.0,17207.0,176484.0,6.0,2008.0,-122.295857775,Multifamily MR (5-9),Mid-Rise Multifamily,NORTH,No,47.72236961,Compliant,1.0,169.68,"Multifamily Housing, Office, Parking",150092.0,Multifamily Housing,,0.5828544052422345,0.4171576471504435,0.0,0.0,6471744.0
20474,5.0,22405.0,0.0,22405.0,1.0,1949.0,-122.2950808,NonResidential,Other,NORTH,No,47.720322734999996,Compliant,0.5,136.2,"Other, Retail Store",11000.0,Other,,0.31199718228258916,0.688009248753063,0.0,0.0,3518095.875
20480,5.0,86283.0,0.0,86283.0,7.0,1971.0,-122.29196685,Multifamily MR (5-9),Mid-Rise Multifamily,NORTH,No,47.720810505,Compliant,1.0,66.87,Multifamily Housing,86283.0,Multifamily Housing,38.5,0.7621817230422966,0.2378342768637836,0.0,0.0,3726584.375
20484,5.0,57775.0,5643.0,52132.0,6.0,2001.0,-122.2946642,Multifamily MR (5-9),Mid-Rise Multifamily,NORTH,No,47.719564415,Compliant,1.0,17.990000000000002,"Multifamily Housing, Parking, Retail Store",71073.0,Multifamily Housing,,1.0000209699172735,0.0,0.0,0.0,2581078.375
20490,5.0,320739.0,93260.0,227479.0,5.0,2001.0,-122.29284770000001,Multifamily MR (5-9),Mid-Rise Multifamily,NORTH,No,47.7222098,Compliant,2.0,249.27499999999998,"Multifamily Housing, Parking",179623.0,Multifamily Housing,77.5,0.5460372553778213,0.4539739439253132,0.0,0.0,8929127.0
20493,5.0,67624.0,8528.5,59095.5,3.0,1986.0,-122.2902691,Multifamily LR (1-4),Low-Rise Multifamily,NORTH,No,47.72016041,Compliant,1.0,11.235,Multifamily Housing,67624.0,Multifamily Housing,72.0,1.000021445267547,0.0,0.0,0.0,1611660.9375
20494,5.0,32590.0,0.0,32590.0,1.0,2013.0,-122.28729055,SPS-District K-12,Other,NORTH,No,47.725963504999996,Compliant,1.0,58.235,Other,32590.0,Other,,0.3041584531801281,0.6958451536102672,0.0,0.0,1490244.625
20496,5.0,73234.0,0.0,73234.0,4.0,1978.0,-122.34853000000001,Multifamily LR (1-4),Low-Rise Multifamily,NORTHWEST,No,47.73298354,Compliant,1.0,12.645,"Multifamily Housing, Parking",65000.0,Multifamily Housing,72.0,1.0000205707128937,0.0,0.0,0.0,1813865.1875
20497,7.0,145018.0,6330.0,138688.0,5.0,1988.0,-122.3505733,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,No,47.615386755,Compliant,1.0,15.74,"Multifamily Housing, Parking, Restaurant",54168.0,Multifamily Housing,26.0,1.000020646318327,0.0,0.0,0.0,2258271.875
20500,2.0,37500.0,0.0,37500.0,1.0,1985.0,-122.3229249,NonResidential,Warehouse,GREATER DUWAMISH,No,47.55209074,Compliant,1.0,13.385,Non-Refrigerated Warehouse,61419.0,Non-Refrigerated Warehouse,33.0,0.993309282219976,0.006711552878647583,0.0,0.0,1838844.1875
20503,3.0,39000.0,0.0,39000.0,2.0,1990.0,-122.30464905,NonResidential,Medical Office,CENTRAL,No,47.60130745,Compliant,1.0,33.675,Medical Office,39000.0,Medical Office,25.5,0.8743186422070794,0.1256996074429183,0.0,0.0,2637036.875
20506,1.0,22180.0,0.0,22180.0,1.0,1924.0,-122.38717225,NonResidential,Other,SOUTHWEST,No,47.560255595,Compliant,1.0,146.675,"Other - Mall, Restaurant",14000.0,Other - Mall,,0.5248774825083355,0.4751333519028575,0.0,0.0,5076418.0
20509,1.0,28560.0,2800.0,25760.0,4.0,2007.0,-122.3885216,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHWEST,No,47.560013735,Compliant,1.0,25.990000000000002,"Multifamily Housing, Office, Parking",15418.0,Multifamily Housing,,0.3869690898411695,0.6130383708106745,0.0,0.0,737201.0
20512,3.0,52166.0,0.0,52166.0,3.0,1980.0,-122.30573050000001,Multifamily LR (1-4),Low-Rise Multifamily,CENTRAL,No,47.601091425,Compliant,1.0,10.075,Multifamily Housing,43490.0,Multifamily Housing,26.5,1.0000206697965408,0.0,0.0,0.0,1445345.625
20515,2.0,51704.0,0.0,51704.0,1.0,1971.0,-122.31522989999999,SPS-District K-12,K-12 School,GREATER DUWAMISH,Yes,47.585279885000006,Error - Correct Default Data,1.0,38.7,K-12 School,51704.0,K-12 School,65.0,0.6624104520323076,0.3376027292362795,0.0,0.0,1716450.875
20519,2.0,25920.0,0.0,25920.0,1.0,1969.0,-122.30645295,NonResidential,Distribution Center,GREATER DUWAMISH,No,47.585032725000005,Compliant,1.0,14.375,"Distribution Center, Office, Refrigerated Warehouse",19277.0,Distribution Center,,0.8979196638356022,0.1020987216785629,0.0,0.0,1230588.375
20520,2.0,25480.0,0.0,25480.0,1.0,1953.0,-122.30595135,NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,No,47.585243495,Compliant,1.0,5.15,Refrigerated Warehouse,25480.0,Refrigerated Warehouse,,1.0000208691002408,0.0,0.0,0.0,738232.59375
20522,2.0,31000.0,0.0,31000.0,2.0,1970.0,-122.30495174500001,NonResidential,Warehouse,GREATER DUWAMISH,No,47.584777935000005,Compliant,1.0,24.585,Non-Refrigerated Warehouse,31000.0,Non-Refrigerated Warehouse,,0.9830294241701399,0.016996486310136616,0.0,0.0,3169566.875
20523,2.0,29740.0,0.0,29740.0,1.0,1961.0,-122.30500825,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,No,47.585149845000004,Compliant,1.0,20.47,"Non-Refrigerated Warehouse, Office",17594.0,Office,42.5,0.8783792331076291,0.12164097921397125,0.0,0.0,1626483.125
20525,2.0,23236.0,0.0,23236.0,1.0,1954.0,-122.30448875,NonResidential,Distribution Center,GREATER DUWAMISH,No,47.586005625,Compliant,1.0,12.865,"Distribution Center, Office, Retail Store",20736.0,Distribution Center,,0.5113896889235677,0.488620638217306,0.0,0.0,435745.0
20526,2.0,38075.0,0.0,38075.0,3.0,2009.0,-122.3034638,NonResidential,Small- and Mid-Sized Office,SOUTHEAST,No,47.585896475,Compliant,1.0,19.02,"K-12 School, Office, Retail Store",29035.0,Office,,0.9366061855254373,0.06341300175970169,0.0,0.0,1921845.625
20529,3.0,139530.0,14177.0,125353.0,7.0,1969.0,-122.29956515,Multifamily MR (5-9),Mid-Rise Multifamily,SOUTHEAST,No,47.584147165000005,Compliant,1.0,78.745,"Multifamily Housing, Parking",111176.0,Multifamily Housing,55.0,0.7766083856451248,0.22340779707678604,0.0,0.0,4557329.75
20531,3.0,39170.0,0.0,39170.0,2.0,1970.0,-122.2995931,NonResidential,Small- and Mid-Sized Office,SOUTHEAST,No,47.58587859,Compliant,1.0,64.92500000000001,Office,35500.0,Office,81.0,0.5015307756682116,0.4984796685859282,0.0,0.0,2166262.875
20532,3.0,36070.0,0.0,36070.0,1.0,1977.0,-122.29764485000001,Nonresidential COS,Other,SOUTHEAST,No,47.58505013999999,Compliant,0.5,9.455,Other - Recreation,66597.0,Other - Recreation,,1.000019030950454,0.0,0.0,0.0,1356343.1875
20534,7.0,34542.0,9028.0,25514.0,5.0,2002.0,-122.3537688,Multifamily MR (5-9),Mid-Rise Multifamily,MAGNOLIA / QUEEN ANNE,No,47.6190992,Compliant,1.0,42.105000000000004,"Multifamily Housing, Office, Parking",21169.0,Multifamily Housing,,0.43415252307172236,0.5658564142221613,0.0,0.0,1272756.625
20542,2.0,37080.0,0.0,37080.0,3.0,1968.0,-122.29549925,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,No,47.570907655,Compliant,1.0,8.425,Multifamily Housing,37080.0,Multifamily Housing,48.0,1.0000208346979715,0.0,0.0,0.0,1208920.8125
20543,2.0,22108.0,0.0,22108.0,3.0,2002.0,-122.29651295,Multifamily LR (1-4),Low-Rise Multifamily,SOUTHEAST,No,47.567973804999994,Compliant,0.5,5.609999999999999,Multifamily Housing,21772.0,Multifamily Housing,44.5,1.0000201923617578,0.0,0.0,0.0,804759.75
20552,2.0,20000.0,0.0,20000.0,1.0,1914.0,-122.33358545,NonResidential,Retail Store,GREATER DUWAMISH,No,47.574035425000005,Compliant,1.0,4.255,Retail Store,20000.0,Retail Store,69.0,1.0000231970478608,0.0,0.0,0.0,610260.84375
20564,7.0,84147.0,15692.0,68455.0,4.0,2008.0,-122.35728516,Multifamily LR (1-4),Mixed Use Property,MAGNOLIA / QUEEN ANNE,No,47.637351715,Compliant,1.0,11.045,"Multifamily Housing, Office, Parking",38682.0,Multifamily Housing,87.5,1.0000202698029073,0.0,0.0,0.0,1584869.875
20565,7.0,25159.0,0.0,25159.0,1.0,1962.0,-122.3560717,NonResidential,Supermarket / Grocery Store,MAGNOLIA / QUEEN ANNE,No,47.637734280000004,Compliant,1.0,250.225,"Parking, Supermarket/Grocery Store",25883.0,Supermarket/Grocery Store,38.0,0.547831909430396,0.4521794922492772,0.0,0.0,8989903.5
20570,7.0,83175.0,15986.0,67189.0,4.0,2007.0,-122.3573206,Multifamily LR (1-4),Mixed Use Property,MAGNOLIA / QUEEN ANNE,No,47.636842715,Compliant,1.0,37.185,"Multifamily Housing, Parking, Retail Store",33547.0,Multifamily Housing,72.0,0.830965856328943,0.16905122613346607,0.0,0.0,2517201.5
20573,7.0,27247.0,0.0,27247.0,1.0,1948.0,-122.35856855,Nonresidential COS,Other,MAGNOLIA / QUEEN ANNE,No,47.636329055000004,Compliant,1.0,79.38499999999999,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",14317.0,Other - Recreation,,0.39513758937600646,0.6048706484235652,0.0,0.0,2276093.25
20577,4.0,58735.0,0.0,58735.0,5.0,1928.0,-122.3122152,Multifamily MR (5-9),Mid-Rise Multifamily,NORTHEAST,No,47.671425764999995,Compliant,1.0,90.85,Multifamily Housing,58735.0,Multifamily Housing,96.5,0.2016937852874446,0.7983106745164036,0.0,0.0,2074082.25
